"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"Utility","28",100,174.01,NA,NA,354.02,365.68,0.972411588959834,0.530402200344849,4.9612478674898
"Utility","29",100,194.05,NA,NA,394.1,405.76,0.944551469788233,0.607244313308418,3.60315689670437
"Utility","31",100,117.74,NA,NA,241.48,253.14,0.94826385740615,0.767169494923545,2.90967167945451
"Utility","32",100,217.17,NA,NA,440.34,452,0.0566332453814603,0.00698124232052323,1.30596123906782
"Utility","34",100,76.98,NA,NA,159.96,171.62,0.953088319697867,0.86440795629767,5.59934129839069
"Utility","35",100,140.38,NA,NA,286.76,298.42,0.947973894931775,0.660019494040808,4.38719354489548
"Utility","36",100,217.46,NA,NA,440.92,452.58,0.922591150858738,0.746632930392849,2.81620292830861
"Utility","37",100,133.77,NA,NA,273.54,285.2,0.940302596714153,0.590064131936639,5.21384838659039
"Utility","38",100,933.89,NA,NA,1873.78,1885.44,0.961960988372538,0.113617632918169,0.585094495140867
"Utility","39",100,248.72,NA,NA,503.44,515.1,0.345590040991718,0.212130919826038,0.280638765164852
"Utility","40",100,172.54,NA,NA,351.08,362.74,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","41",100,146.18,NA,NA,298.36,310.02,0.939827013763278,0.663163966543741,4.76259487201312
"Utility","42",100,108.67,NA,NA,223.34,235,0.856674658515161,0.743028790783409,1.99543366068627
"Utility","43",100,99.03,NA,NA,204.06,215.72,0.954805335252298,0.749036764675938,2.85602895713496
"Utility","44",100,113.16,NA,NA,232.32,243.98,0.959213243500013,0.932264579387531,7.04691020064336
"Utility","45",100,129.08,NA,NA,264.16,275.82,0.980246640921248,0.466595133834151,9.89328678180549
"Utility","46",100,183.12,NA,NA,372.24,383.9,0.933002163506261,0.730130281694343,2.46141823168757
"Utility","47",100,221.02,NA,NA,448.04,459.7,0.909387561301923,0.748702323373799,2.28523117854791
"Utility","48",100,214.13,NA,NA,434.26,445.92,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","49",100,146.4,NA,NA,298.8,310.46,0.956093766361343,0.580299071887355,4.68573116663986
"Utility","50",100,264.02,NA,NA,534.04,545.7,0.0948391065202901,0.14236532468123,8.78055531597296
"Utility","51",100,166.74,NA,NA,339.48,351.14,0.94826385740615,0.767169494923545,2.90967167945451
"Utility","52",100,225.88,NA,NA,457.76,469.42,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","53",100,158.43,NA,NA,322.86,334.52,0.952062590612007,0.604053280480304,4.63554354701221
"Utility","54",100,236.64,NA,NA,479.28,490.94,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","55",100,214.31,NA,NA,434.62,446.28,0.381631309228933,0.735029225334496,0.134402615677654
"Utility","56",100,128.77,NA,NA,263.54,275.2,0.917976072435134,0.75292770294809,3.01697704238051
"Utility","57",100,409.55,NA,NA,825.1,836.76,0.932321423451344,0.801078635573865,2.99181497990582
"Utility","58",100,172.01,NA,NA,350.02,361.68,0.923463338164985,0.788022791117349,1.98872484755117
"Utility","59",100,132.59,NA,NA,271.18,282.84,0.966352429709808,0.593270852600339,6.54639235751951
"Utility","60",100,141.53,NA,NA,289.06,300.72,0.630022517171305,0.789340399432227,1.46391194200075
"Utility","61",100,217.64,NA,NA,441.28,452.94,0.98133949282449,0.494193407229856,7.46614938223419
"Utility","62",100,215.24,NA,NA,436.48,448.14,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","63",100,120.11,NA,NA,246.22,257.88,0.923235097552973,0.840309137953441,5.52702465430945
"Utility","64",100,109.34,NA,NA,224.68,236.34,0.872539788777419,0.811654820928347,2.2282955841769
"Utility","65",100,179.65,NA,NA,365.3,376.96,0.943449152616274,0.516845171169058,7.58465478047998
"Utility","67",100,182.2,NA,NA,370.4,382.06,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","68",100,208.96,NA,NA,423.92,435.58,0.915469731086565,0.660856811791398,2.58389901762276
"Utility","69",100,246.17,NA,NA,498.34,510,0.345590040991718,0.212130919826038,0.280638765164852
"Utility","70",100,147.12,NA,NA,300.24,311.9,0.891818697506987,0.683910357505304,3.03625215579132
"Utility","71",100,227.62,NA,NA,461.24,472.9,0.729036846831937,0.624738826389406,0.105529027671441
"Utility","72",100,251.13,NA,NA,508.26,519.92,0.345590040991718,0.212130919826038,0.280638765164852
"Utility","73",100,144.04,NA,NA,294.08,305.74,0.953246422556921,0.639677765823537,4.63748217837128
"Utility","74",100,925.98,NA,NA,1857.96,1869.62,0.16213437419761,0.0447040526975869,1.20585427039914
"Utility","75",100,110.39,NA,NA,226.78,238.44,0.945083248214803,0.641464518299278,7.48719215307016
"Utility","76",100,238.29,NA,NA,482.58,494.24,0.729654833211619,0.822401525010179,0.0621918971382609
"Utility","77",100,169.37,NA,NA,344.74,356.4,0.94331341747067,0.565510009493731,4.39121059691912
"Utility","78",100,120.39,NA,NA,246.78,258.44,0.940302596714153,0.590064131936639,5.21384838659039
"Utility","79",100,161.53,NA,NA,329.06,340.72,0.937921222726262,0.582551889181582,5.07834985253973
"Utility","80",100,149.68,NA,NA,305.36,317.02,0.960243247693188,0.521633857195347,5.47673855484402
"Utility","81",100,163.13,NA,NA,332.26,343.92,0.932321423451344,0.801078635573865,2.99181497990582
"Utility","82",100,167.87,NA,NA,341.74,353.4,0.921558906623156,0.68733154619158,4.68508768776567
"Utility","83",100,160.84,NA,NA,327.68,339.34,0.975100481296735,0.502769290411406,9.89328678180549
"Utility","84",100,138.99,NA,NA,283.98,295.64,0.944758597342869,0.687511462618357,5.40773726719743
"Utility","85",100,187.73,NA,NA,381.46,393.12,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","86",100,85.6,NA,NA,177.2,188.86,0.911320896465288,0.982490118885049,7.14185389683704
"Utility","87",100,200.63,NA,NA,407.26,418.92,0.969233636604167,0.614105571735493,3.81597932306013
"Utility","88",100,226.68,NA,NA,459.36,471.02,0.4442985884394,0.733230018198465,0.090091699104615
"Utility","89",100,140.76,NA,NA,287.52,299.18,0.96106987341813,0.537055534418593,4.97467336692663
"Utility","90",100,210.03,NA,NA,426.06,437.72,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","91",100,183,NA,NA,372,383.66,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","92",100,191.57,NA,NA,389.14,400.8,0.977713800932518,0.503106283399304,6.26213686831946
"Utility","93",100,193.02,NA,NA,392.04,403.7,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","94",100,899.07,NA,NA,1804.14,1815.8,0.928973719476105,0.686290798915234,4.25436203365195
"Utility","95",100,226.22,NA,NA,458.44,470.1,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","96",100,220.72,NA,NA,447.44,459.1,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","97",100,116.16,NA,NA,238.32,249.98,0.924148031739264,0.733251626956224,2.9178626205791
"Utility","98",100,188.69,NA,NA,383.38,395.04,0.99048587889901,0.48959977245814,5.39579700267077
"Utility","99",100,156.3,NA,NA,318.6,330.26,0.932321423451344,0.801078635573865,2.99181497990582
"Utility","100",100,128.77,NA,NA,263.54,275.2,0.934681523104579,0.701497080173557,4.3421601418405
"Utility","101",100,227.49,NA,NA,460.98,472.64,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","102",100,122.33,NA,NA,250.66,262.32,0.885515870498488,0.768969216890214,3.4286560131608
"Utility","103",100,277.29,NA,NA,560.58,572.24,0.0566332453814603,0.00698124232052323,1.30596123906782
"Utility","104",100,100.31,NA,NA,206.62,218.28,0.92668722087557,0.750769806507727,4.0303482119714
"Utility","105",100,131.73,NA,NA,269.46,281.12,0.827599896963062,0.838628343471563,2.13083278020787
"Utility","106",100,221.65,NA,NA,449.3,460.96,0.0566332453814603,0.00698124232052323,1.30596123906782
"Utility","107",100,234.32,NA,NA,474.64,486.3,0.959445272698617,0.497185541435807,4.88949166630256
"Utility","108",100,187.37,NA,NA,380.74,392.4,0.97942210800097,0.495951726823171,5.51525062494132
"Utility","109",100,197.45,NA,NA,400.9,412.56,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","110",100,117.96,NA,NA,241.92,253.58,0.950229730284617,0.753640745443322,9.07008071903283
"Utility","111",100,118.13,NA,NA,242.26,253.92,0.920972677593499,0.648074116330024,5.0002556970452
"Utility","113",100,169.39,NA,NA,344.78,356.44,0.941490880504454,0.679452890318375,5.91669262032621
"Utility","114",100,223.68,NA,NA,453.36,465.02,0.0566332453814603,0.00698124232052323,1.30596123906782
"Utility","115",100,174.4,NA,NA,354.8,366.46,0.0497467042521623,0.528508106701834,6.17619637500457
"Utility","116",100,218.8,NA,NA,443.6,455.26,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","117",100,230.73,NA,NA,467.46,479.12,0.729681309492726,0.943959773132492,0.0494504604222476
"Utility","118",100,134.26,NA,NA,274.52,286.18,0.956311945597447,0.711072735432923,4.81062248267509
"Utility","119",100,110.77,NA,NA,227.54,239.2,0.807664034188287,0.825111736455756,2.49552521134476
"Utility","120",100,234.78,NA,NA,475.56,487.22,0.151229769790665,0.00992857282538496,0.740572054413843
"Utility","121",100,164.41,NA,NA,334.82,346.48,0.943680069151382,0.520854180656471,5.55796594310678
"Utility","122",100,174.68,NA,NA,355.36,367.02,0.977360524835975,0.512947779972923,5.55288337509532
"Utility","123",100,190.86,NA,NA,387.72,399.38,0.964991589936486,0.561928899685341,5.67014310393225
"Utility","124",100,147.06,NA,NA,300.12,311.78,0.961553790782204,0.571825276452029,5.94987798402001
"Utility","125",100,149.84,NA,NA,305.68,317.34,0.93549943490906,0.696247179884936,4.14306639465494
"Utility","126",100,127.35,NA,NA,260.7,272.36,0.929260071031813,0.693436279235746,2.72546360629516
"Utility","127",100,233.44,NA,NA,472.88,484.54,0.0928353059690394,0.0252920858699666,0.877473269487499
"Utility","128",100,297.52,NA,NA,601.04,612.7,0.964463298758716,0.570747009350428,5.03921773359376
"Utility","129",100,114.57,NA,NA,235.14,246.8,0.982718387527285,0.476592724346538,9.89328678180549
